Player_id,Team_id,PTS,RPG,AST,STL,BLK,TOV
42,27,11.5,3.7,2.2,1.4,0.2,1.6
43,4,6.8,2.4,2.4,0.6,0.2,0.8
44,9,10.1,2.3,2.0,1.0,0.2,1.0
45,8,9.5,2.0,4.3,0.6,0.0,1.8
46,14,21.0,4.6,6.2,1.2,0.3,2.7
47,5,4.8,0.7,0.8,0.2,0.1,0.7
48,16,12.4,3.7,1.4,0.8,0.3,1.0
49,4,11.7,4.2,2.0,1.2,1.1,1.1
50,19,5.2,3.9,0.8,0.7,0.6,0.5
51,29,4.8,1.6,2.4,0.5,0.2,1.4
52,16,6.6,2.9,1.0,0.8,0.4,0.8
53,5,11.7,6.8,3.4,0.7,0.7,1.8
54,21,11.5,15.0,0.7,1.0,2.2,1.3
55,18,20.1,4.6,3.5,1.2,0.2,2.3
56,11,24.1,12.7,3.6,1.5,1.7,4.3
57,23,12.6,5.3,1.7,1.3,0.2,1.1
58,23,10.0,2.1,4.1,0.6,0.1,1.9
59,29,16.0,8.2,1.5,0.8,1.7,1.6
60,2,8.8,1.8,3.1,1.0,0.2,1.1
61,3,3.7,5.0,0.2,0.3,0.8,0.9
62,2,17.3,5.9,1.9,0.5,0.4,1.1
63,27,12.0,5.9,1.8,0.8,0.5,1.7
64,15,11.7,8.2,3.7,1.6,1.3,1.7
65,22,8.3,7.6,1.2,0.6,1.2,0.7
66,3,8.9,4.3,6.5,1.7,0.2,2.5
67,8,15.5,8.9,0.7,0.5,0.4,1.9
68,24,17.0,5.2,6.1,1.6,0.6,3.4
69,19,13.4,2.6,3.8,0.8,0.2,2.0
70,10,11.5,4.8,1.0,0.6,0.3,0.8
71,3,12.0,2.6,2.1,0.7,0.0,1.4
72,26,9.5,5.1,5.5,1.0,0.2,2.4
73,24,11.9,2.5,1.2,0.6,0.2,1.4
74,20,12.1,3.4,2.6,0.6,0.3,1.4
75,10,12.7,6.7,2.6,0.9,1.0,2.1
76,21,4.0,2.3,0.5,0.6,0.3,0.5
77,1,16.3,3.5,4.5,1.0,0.2,2.2
78,29,19.3,4.9,4.1,1.4,0.4,2.7
79,25,9.7,8.3,2.0,1.0,1.7,1.7
80,12,15.9,10.2,2.1,1.1,0.5,2.2
81,18,9.5,2.6,3.7,0.6,0.1,1.5
82,15,10.1,5.5,1.4,0.7,0.2,0.9
83,5,4.3,5.8,0.5,0.5,0.8,1.0
84,17,8.0,3.6,2.2,1.3,0.3,1.5
85,26,16.4,2.3,4.2,0.9,0.1,2.1
86,2,7.5,1.7,3.4,0.4,0.0,0.9
87,26,7.7,3.6,1.1,0.9,0.3,0.6
88,21,15.8,1.9,2.5,0.9,0.2,1.4
89,16,8.3,2.3,4.0,0.7,0.1,1.7
90,1,5.0,2.8,0.8,0.4,0.3,0.6
91,27,27.4,5.7,7.0,1.9,0.7,4.0
92,18,7.9,3.7,1.4,0.8,1.0,1.1
93,10,7.2,3.1,1.8,1.0,0.2,0.9
94,26,13.3,7.6,2.3,0.8,0.7,1.3
95,6,12.0,3.1,4.7,0.9,0.2,2.4
96,20,3.3,3.3,0.3,0.3,0.7,0.5
97,9,15.0,4.2,1.7,0.7,0.4,1.4
98,23,15.9,2.5,7.0,1.7,0.4,2.8
99,30,6.3,3.0,1.2,0.6,1.0,1.3
100,22,11.2,2.6,4.6,1.1,0.4,2.2
101,10,7.8,2.7,3.0,0.8,0.2,1.7
102,28,20.0,5.8,3.3,1.8,0.6,1.4
103,16,7.6,6.2,0.8,0.5,0.5,1.3
104,21,16.4,2.1,1.8,0.5,0.1,1.2
105,28,7.2,9.6,4.7,0.7,1.1,1.8
106,12,11.1,1.7,1.3,1.0,0.1,1.0
107,29,5.0,2.2,2.3,0.9,0.1,1.2
108,6,14.4,4.8,3.7,0.7,0.2,1.7
109,27,2.7,4.0,0.4,0.6,0.4,0.6
110,10,7.0,4.7,0.9,0.4,2.0,1.3
111,9,4.5,3.3,0.7,0.3,0.1,0.6
112,26,6.0,3.8,0.9,0.6,0.2,0.6
113,18,12.0,8.7,0.5,0.4,1.2,1.4
114,22,11.9,3.2,3.5,0.9,0.2,1.6
115,22,12.0,7.9,1.5,0.5,0.7,1.5
116,17,12.1,3.1,2.8,1.2,0.3,1.4
117,15,4.3,1.2,0.8,0.7,0.2,0.5
118,4,16.5,7.2,2.5,2.3,0.8,1.5
119,26,10.3,4.7,1.7,1.0,0.6,1.5
120,20,17.3,3.5,5.1,1.4,0.5,1.6
121,17,3.6,4.7,0.8,0.2,0.6,1.4
122,16,12.6,8.9,1.2,0.8,0.8,1.6
123,23,5.2,3.0,1.0,0.7,0.4,1.0
124,12,12.7,3.1,1.3,1.1,0.2,1.1
125,17,16.4,9.7,2.2,0.7,0.5,1.6
126,7,6.6,3.6,0.7,0.1,0.7,1.2
127,10,13.4,4.4,2.3,1.5,0.1,1.4
128,28,5.7,1.8,2.2,0.7,0.2,1.1
129,27,7.9,3.2,1.2,0.7,1.1,1.7
130,15,21.7,3.2,2.9,1.1,0.8,1.9
131,9,5.2,5.3,0.5,0.4,0.8,0.9
132,7,8.0,6.5,0.9,0.5,0.4,0.7
133,23,12.1,4.1,2.6,0.7,0.6,1.4
134,18,17.8,4.7,6.8,1.6,0.2,2.5
135,8,6.0,2.4,1.1,0.6,0.3,0.7
136,17,21.7,3.2,5.2,1.5,0.3,2.5
137,14,23.4,10.2,1.7,0.7,1.0,1.7
138,20,8.2,4.5,3.9,0.6,0.1,2.1
139,5,5.0,5.1,1.2,0.2,0.7,0.6
140,15,7.1,1.4,1.5,0.6,0.1,0.7
141,17,25.3,6.0,7.4,1.6,0.7,3.9
142,18,15.5,1.9,2.1,1.1,0.1,1.3
143,30,9.9,4.9,1.6,1.2,0.3,1.5
144,5,9.4,6.5,1.3,0.6,0.2,1.2
145,19,4.1,1.8,0.4,0.3,0.2,0.4
146,1,14.0,5.2,1.9,0.9,0.3,1.5
147,4,10.5,3.0,4.2,1.0,0.3,2.2
148,9,17.4,7.8,3.8,0.9,1.6,2.2
149,7,12.2,8.7,1.2,0.6,1.3,1.2
150,4,9.2,2.5,1.5,0.5,0.0,1.0
151,24,10.4,4.8,1.6,0.8,0.2,0.9
152,26,7.8,3.3,3.1,1.5,0.3,1.3
153,1,10.2,2.6,3.8,1.5,0.1,2.2
154,24,15.3,6.2,2.3,1.2,0.5,2.1
155,15,10.4,4.3,0.9,0.3,0.4,1.1
156,20,7.4,4.9,1.3,0.9,0.5,0.8
157,6,8.7,6.2,0.9,0.8,0.8,1.3
158,21,10.1,4.0,1.5,0.9,0.7,1.1
159,4,3.7,1.6,0.7,0.1,0.2,0.2
160,17,4.8,1.9,3.0,0.4,0.0,0.9
161,10,14.6,5.3,6.7,1.7,0.5,3.8
162,9,15.8,3.0,5.4,1.3,0.2,2.2
163,28,9.4,3.9,1.8,0.6,0.3,1.0
164,23,7.8,2.9,1.1,0.4,0.0,0.6
165,10,4.0,4.4,0.5,0.6,0.9,0.7
166,20,14.2,2.6,6.2,0.7,0.2,2.5
167,2,18.9,2.4,4.1,1.9,0.3,2.5
168,30,9.9,8.1,1.7,1.8,1.9,1.9
169,9,4.2,1.8,2.5,1.1,0.1,1.1
170,8,4.1,3.8,1.4,0.5,0.4,0.7
171,14,9.4,5.9,4.8,1.1,0.6,1.9
172,11,4.4,1.2,0.9,0.3,0.2,0.5
173,28,10.2,4.9,1.2,0.7,0.7,1.1
174,3,19.3,10.9,2.0,0.7,0.7,2.0
175,19,7.6,2.1,3.4,0.8,0.2,1.3
176,10,11.4,2.6,2.8,0.8,0.3,1.8
177,19,7.3,9.8,0.9,0.4,0.7,1.3
178,11,8.9,3.9,1.5,0.5,0.1,1.3
179,7,6.0,3.0,0.9,0.6,0.4,0.7
180,27,4.1,1.8,2.6,1.2,0.0,0.9
181,28,18.5,11.8,2.7,0.3,1.9,2.0
182,23,16.7,7.8,3.1,1.8,0.9,2.3
183,7,11.9,4.0,2.0,0.6,0.3,1.3
184,23,5.7,3.0,0.8,0.3,0.2,0.8
185,13,5.9,4.4,1.0,0.4,0.3,0.9
186,19,7.2,2.6,1.3,0.3,0.3,0.7
187,2,8.9,5.5,7.9,1.3,0.1,3.1
188,7,6.3,2.3,2.8,0.5,0.0,1.3
189,7,7.7,2.6,0.8,0.4,0.3,0.6
190,11,7.4,2.6,2.8,0.7,0.2,1.3
191,12,14.5,4.2,6.0,0.8,0.1,2.4
192,2,5.8,2.5,0.8,0.4,0.1,0.7
193,30,13.5,4.5,1.5,1.4,0.4,1.8
194,14,9.6,6.7,0.9,0.3,1.4,1.2
195,5,12.6,3.5,3.1,0.8,0.1,1.7
196,5,10.6,7.1,1.1,0.2,1.6,1.4
197,11,21.1,5.9,3.7,1.0,0.6,2.7
198,29,8.4,9.5,1.3,0.8,2.3,1.4
199,19,13.7,4.8,0.9,0.5,0.3,1.0
200,8,14.3,7.8,0.9,0.5,2.4,1.5
201,13,6.2,2.3,3.0,1.2,0.1,1.1
202,15,5.9,2.3,3.3,0.6,0.3,1.3
203,12,5.4,2.6,0.7,0.4,0.3,0.5
204,5,8.9,3.8,2.2,0.8,0.2,1.4
205,21,5.8,3.5,1.2,0.3,0.7,0.8
206,15,23.8,4.3,7.7,2.0,0.2,3.1
207,14,4.3,1.7,3.6,0.5,0.1,1.3
208,8,7.7,7.5,0.9,0.5,1.2,1.4
209,28,10.3,6.4,1.1,0.6,1.2,1.2
210,22,6.0,5.8,0.7,0.3,0.4,0.8
211,12,7.5,3.6,1.6,0.5,0.3,0.6
212,18,9.8,2.8,1.0,0.6,0.3,0.8
213,4,13.9,9.1,3.0,0.8,2.0,1.7
214,13,11.5,2.2,1.8,0.3,0.2,1.2
215,17,9.7,7.3,0.7,0.4,1.2,1.4
216,3,17.1,6.3,1.8,1.0,0.5,1.7
217,9,8.6,4.4,1.4,2.0,0.5,1.4
218,4,14.4,1.9,4.9,0.6,0.0,2.1
219,28,6.0,2.4,0.9,0.4,0.2,0.7
220,27,12.8,5.6,2.5,1.9,0.2,1.7
221,29,7.2,5.0,1.1,0.5,0.5,1.1
222,29,12.8,2.7,4.3,0.9,0.2,1.6
223,16,15.2,3.1,9.6,1.2,0.1,2.5
224,18,3.6,3.6,0.3,0.4,0.2,0.3
225,19,16.6,5.3,6.6,1.3,0.5,3.1
226,2,10.3,11.5,1.1,0.6,1.2,1.4
227,1,4.2,4.2,0.7,0.3,0.2,0.7
228,3,17.9,4.2,4.1,1.7,0.3,2.8
229,9,5.8,2.0,1.2,0.7,0.2,0.7
230,22,10.0,3.2,1.6,0.5,0.0,0.8
231,22,9.9,4.2,1.6,0.8,0.6,1.1
232,14,15.9,3.7,2.3,1.3,0.2,1.4
233,16,6.8,2.8,1.4,0.8,0.3,1.1
234,16,13.9,6.1,1.7,0.7,0.4,1.4
235,25,10.1,2.8,3.6,0.7,0.1,2.5
236,9,16.1,10.5,2.2,1.0,0.2,2.2
237,10,8.3,6.8,2.4,1.1,0.3,1.8
